"id","observed.on.string","observed.on","time.observed.at","time.zone","user.id","user.login","user.name","created.at","updated.at","quality.grade","license","url","image.url","sound.url","tag.list","captive.cultivated","place.guess","latitude","longitude","positional.accuracy","private.place.guess","private.latitude","private.longitude","public.positional.accuracy","geoprivacy","taxon.geoprivacy","coordinates.obscured","positioning.method","positioning.device","species.guess","scientific.name","common.name","iconic.taxon.name","taxon.id","taxon.family.name","taxon.genus.name","taxon.species.name","listing.status"
231310166,"2024-07-23 17:06:49-04:00","2024-07-23","2024-07-23 21:06:49 UTC","Eastern Time (US & Canada)",6200033,"averylange","Avery Lange","2024-07-23 23:50:58 UTC","2024-07-25 19:38:27 UTC","research","","https://www.inaturalist.org/observations/231310166","https://static.inaturalist.org/photos/410809012/medium.jpeg",NA,NA,"false","Acadia National Park, Bar Harbor, ME, US",44.33305,-68.0612861667,3,NA,NA,NA,3,"","","false","","","rugosa rose","Rosa rugosa","rugosa rose","Plantae",83653,NA,NA,NA,"invasive/pest/disease"
232673179,"2024-07-27 18:34:33-04:00","2024-07-27","2024-07-27 22:34:33 UTC","Eastern Time (US & Canada)",4072585,"wyattcummings23","","2024-07-30 11:32:51 UTC","2024-07-30 12:11:05 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/232673179","https://inaturalist-open-data.s3.amazonaws.com/photos/413400200/medium.jpeg",NA,NA,"false","Acadia National Park, Southwest Harbor, ME, US",44.2398050598,-68.3092300932,57,NA,NA,NA,57,"","","false","","","pinesap","Monotropa hypopitys","pinesap","Plantae",59986,NA,NA,NA,"rare native"
232397044,"2024-07-28 10:22:12","2024-07-28","2024-07-28 14:22:12 UTC","Eastern Time (US & Canada)",8395610,"sicadah","dah","2024-07-29 00:38:27 UTC","2024-07-29 01:30:18 UTC","research","","https://www.inaturalist.org/observations/232397044","https://static.inaturalist.org/photos/412868793/medium.jpeg","",NA,"false","Bar Harbor, ME 04609, USA",44.3953416667,-68.2551694444,NA,NA,NA,NA,NA,"","","false","gps","gps","pinesap","Monotropa hypopitys","pinesap","Plantae",59986,NA,NA,NA,"rare native"
231862075,"2024-07-26 10:54:52-04:00","2024-07-26","2024-07-26 14:54:52 UTC","Eastern Time (US & Canada)",210238,"jonathan_sellman","Jonathan Sellman","2024-07-26 17:39:07 UTC","2024-07-28 12:03:11 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/231862075","https://inaturalist-open-data.s3.amazonaws.com/photos/411856495/medium.jpeg","",NA,"false","Acadia National Park, Bar Harbor, ME, US",44.35162,-68.2234583333,4,NA,NA,NA,4,"","open","false","","","flat-topped goldenrod","Euthamia graminifolia","flat-topped goldenrod","Plantae",130989,NA,NA,NA,"rare native"
231534273,"2024-07-24 17:11:02-04:00","2024-07-24","2024-07-24 21:11:02 UTC","Eastern Time (US & Canada)",6200033,"averylange","Avery Lange","2024-07-25 01:40:55 UTC","2024-07-25 02:23:02 UTC","research","","https://www.inaturalist.org/observations/231534273","https://static.inaturalist.org/photos/411239905/medium.jpeg","",NA,"false","Acadia National Park, Mount Desert, ME, US",44.3206283333,-68.25408,4,NA,NA,NA,4,"","open","false","","","Monarch","Danaus plexippus","monarch","Insecta",48662,NA,NA,NA,"rare native"
231511420,"2024-07-24 08:41:15","2024-07-24","2024-07-24 12:41:15 UTC","Eastern Time (US & Canada)",256926,"cvschmitt","Catherine Schmitt","2024-07-24 22:55:09 UTC","2024-07-26 10:36:17 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/231511420","https://inaturalist-open-data.s3.amazonaws.com/photos/411194199/medium.jpeg","",NA,"false","Southwest Harbor, ME 04679, USA",44.2947826555,-68.3630212024,199,NA,NA,NA,199,"","open","false","gps","gps","small green wood orchid","Platanthera clavellata","small green wood orchid","Plantae",52500,NA,NA,NA,"rare native"
231499333,"2024-07-23 14:28:19-04:00","2024-07-23","2024-07-23 18:28:19 UTC","Eastern Time (US & Canada)",7154459,"lavaman13","Nathan Chates","2024-07-24 21:47:24 UTC","2024-07-25 01:08:37 UTC","research","","https://www.inaturalist.org/observations/231499333","https://static.inaturalist.org/photos/411171837/medium.jpeg","",NA,"false","Acadia National Park, Bar Harbor, ME, US",44.332405,-68.0602888333,7,NA,NA,NA,7,"","","false","","","Roseroot","Rhodiola rosea","roseroot","Plantae",84436,NA,NA,NA,"rare native"
231495682,"2024-07-24 13:22:23-04:00","2024-07-24","2024-07-24 17:22:23 UTC","Eastern Time (US & Canada)",210238,"jonathan_sellman","Jonathan Sellman","2024-07-24 21:28:26 UTC","2024-07-25 10:52:29 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/231495682","https://inaturalist-open-data.s3.amazonaws.com/photos/411251760/medium.jpeg",NA,NA,"false","Cochrane Point, Acadia National Park, Hancock County, US-ME, US",44.3163866667,-68.2503966667,4,NA,NA,NA,4,"","","false","","","pinesap","Monotropa hypopitys","pinesap","Plantae",59986,NA,NA,NA,"rare native"
231323199,"2024-07-23 14:28:58-04:00","2024-07-23","2024-07-23 18:28:58 UTC","Eastern Time (US & Canada)",5669063,"micholoko","Michael Kondratowicz","2024-07-24 01:25:23 UTC","2024-07-24 10:32:46 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/231323199","https://inaturalist-open-data.s3.amazonaws.com/photos/410836780/medium.jpeg",NA,NA,"false","Acadia National Park, Bar Harbor, ME, US",44.3324366667,-68.0603333333,4,NA,NA,NA,4,"","","false","","","Roseroot","Rhodiola rosea","roseroot","Plantae",84436,NA,NA,NA,"rare native"
233758263,"2024-08-04 10:34:15-04:00","2024-08-04","2024-08-04 14:34:15 UTC","Eastern Time (US & Canada)",8400665,"landon567","","2024-08-04 17:41:56 UTC","2024-08-04 19:02:49 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/233758263","https://inaturalist-open-data.s3.amazonaws.com/photos/415467075/medium.jpeg",NA,"","false","Acadia National Park, Bar Harbor, ME, US",44.3452916667,-68.0505,51,NA,NA,NA,51,"","","false","","","rugosa rose","Rosa rugosa","rugosa rose","Plantae",83653,NA,NA,NA,"invasive/pest/disease"
233757006,"2024-08-04 09:12:37-04:00","2024-08-04","2024-08-04 13:12:37 UTC","Eastern Time (US & Canada)",8400665,"landon567","","2024-08-04 17:37:29 UTC","2024-08-05 05:03:13 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/233757006","https://inaturalist-open-data.s3.amazonaws.com/photos/415465137/medium.jpeg",NA,"","false","Acadia National Park, Bar Harbor, ME, US",44.33865,-68.0533445,4,NA,NA,NA,4,"","","false","","","rugosa rose","Rosa rugosa","rugosa rose","Plantae",83653,NA,NA,NA,"invasive/pest/disease"
233614226,"2024-08-03 11:20:41","2024-08-03","2024-08-03 15:20:41 UTC","Eastern Time (US & Canada)",515198,"kgills","","2024-08-04 01:05:11 UTC","2024-08-04 01:22:44 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/233614226","https://inaturalist-open-data.s3.amazonaws.com/photos/415192196/medium.jpeg",NA,"","false","Bar Harbor, ME 04609, USA",44.3207534,-68.1888383997,NA,NA,NA,NA,NA,"","","false","gps","gps","rugosa rose","Rosa rugosa","rugosa rose","Plantae",83653,NA,NA,NA,"invasive/pest/disease"
233613789,"2024-08-03 10:41:10","2024-08-03","2024-08-03 14:41:10 UTC","Eastern Time (US & Canada)",515198,"kgills","","2024-08-04 01:03:04 UTC","2024-08-04 19:30:33 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/233613789","https://inaturalist-open-data.s3.amazonaws.com/photos/415191659/medium.jpeg",NA,"","false","Bar Harbor, ME 04609, USA",44.3295393,-68.1836435,NA,NA,NA,NA,NA,"","","false","gps","gps","Broad-leaved helleborine","Epipactis helleborine","broad-leaved helleborine","Plantae",50717,NA,NA,NA,"invasive/pest/disease"
233613743,"2024-08-03 10:41:07","2024-08-03","2024-08-03 14:41:07 UTC","Eastern Time (US & Canada)",515198,"kgills","","2024-08-04 01:02:37 UTC","2024-08-04 19:30:34 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/233613743","https://inaturalist-open-data.s3.amazonaws.com/photos/415191554/medium.jpeg",NA,"","false","Bar Harbor, ME 04609, USA",44.3295393,-68.1836435,NA,NA,NA,NA,NA,"","","false","gps","gps","Broad-leaved helleborine","Epipactis helleborine","broad-leaved helleborine","Plantae",50717,NA,NA,NA,"invasive/pest/disease"
233371223,"2024-08-02 17:43:17-04:00","2024-08-02","2024-08-02 21:43:17 UTC","Eastern Time (US & Canada)",2066447,"efreed","Eleanor Freed","2024-08-02 22:20:45 UTC","2024-08-03 15:05:45 UTC","research","","https://www.inaturalist.org/observations/233371223","https://static.inaturalist.org/photos/414734543/medium.jpeg",NA,"","false","Acadia National Park, Bar Harbor, ME, US",44.3401119,-68.0641884,39,NA,NA,NA,39,"","","false","","","Broad-leaved helleborine","Epipactis helleborine","broad-leaved helleborine","Plantae",50717,NA,NA,NA,"invasive/pest/disease"
233805613,"2024-07-29 16:12:31-04:00","2024-07-29","2024-07-29 20:12:31 UTC","Eastern Time (US & Canada)",1928743,"liam_pentangelo","Liam Pentangelo","2024-08-04 21:05:54 UTC","2024-08-05 01:02:42 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/233805613","https://inaturalist-open-data.s3.amazonaws.com/photos/415557695/medium.jpeg",NA,"","false","Acadia National Park, Bar Harbor, ME, US",44.377955,-68.2533033333,4,NA,NA,NA,4,"","","false","","","Broad-leaved helleborine","Epipactis helleborine","broad-leaved helleborine","Plantae",50717,NA,NA,NA,"invasive/pest/disease"
233804627,"2024-07-29 16:02:33-04:00","2024-07-29","2024-07-29 20:02:33 UTC","Eastern Time (US & Canada)",1928743,"liam_pentangelo","Liam Pentangelo","2024-08-04 21:00:42 UTC","2024-08-05 00:06:23 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/233804627","https://inaturalist-open-data.s3.amazonaws.com/photos/415555095/medium.jpeg",NA,"","false","Acadia National Park, Bar Harbor, ME, US",44.3767383333,-68.2509916667,4,NA,NA,NA,4,"","open","false","","","purple loosestrife","Lythrum salicaria","purple loosestrife","Plantae",61321,NA,NA,NA,"invasive/pest/disease"
233720402,"2024-07-31 10:54:10","2024-07-31","2024-07-31 14:54:10 UTC","Eastern Time (US & Canada)",2964984,"ash90","Ash Er","2024-08-04 14:55:29 UTC","2024-08-05 05:03:44 UTC","research","","https://www.inaturalist.org/observations/233720402","https://static.inaturalist.org/photos/415396772/medium.jpeg",NA,"","false","Bar Harbor, ME 04609, USA",44.311,-68.18915,NA,NA,NA,NA,NA,"","","false","gps","gps","rugosa rose","Rosa rugosa","rugosa rose","Plantae",83653,NA,NA,NA,"invasive/pest/disease"
233399794,"2024-07-30 09:44:16-04:00","2024-07-30","2024-07-30 13:44:16 UTC","Eastern Time (US & Canada)",5466296,"jmswingle","","2024-08-03 01:53:18 UTC","2024-08-05 05:07:50 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/233399794","https://inaturalist-open-data.s3.amazonaws.com/photos/414791119/medium.jpeg",NA,"","false","Acadia National Park, Bar Harbor, ME, US",44.335255,-68.0613028333,3,NA,NA,NA,3,"","","false","","","rugosa rose","Rosa rugosa","rugosa rose","Plantae",83653,NA,NA,NA,"invasive/pest/disease"
232823106,"2024-07-29 17:01:22","2024-07-29","2024-07-29 21:01:22 UTC","Eastern Time (US & Canada)",1789940,"charlotte202","Charlotte Harding","2024-07-31 02:25:28 UTC","2024-07-31 13:09:06 UTC","research","","https://www.inaturalist.org/observations/232823106","https://static.inaturalist.org/photos/413687323/medium.jpeg","",NA,"false","Bar Harbor, ME 04609, USA",44.3288133862,-68.1850968674,209,NA,NA,NA,209,"","","false","gps","gps","bittersweet nightshade","Solanum dulcamara","bittersweet nightshade","Plantae",55620,NA,NA,NA,"invasive/pest/disease"
232804523,"2024-07-30 14:45:05","2024-07-30","2024-07-30 18:45:05 UTC","Eastern Time (US & Canada)",3892825,"ewiediger","ewiediger","2024-07-31 00:20:39 UTC","2024-07-31 17:15:34 UTC","research","","https://www.inaturalist.org/observations/232804523","https://static.inaturalist.org/photos/413650679/medium.jpeg","",NA,"false","Acadia National Park",44.3384653076,-68.2733345032,16266,NA,NA,NA,16266,"","","false","gps","gps","rugosa rose","Rosa rugosa","rugosa rose","Plantae",83653,NA,NA,NA,"invasive/pest/disease"
232619122,"Mon Jul 29 2024 11:01:45 GMT -0400 (EDT)","2024-07-29","2024-07-29 15:01:45 UTC","Eastern Time (US & Canada)",5941980,"noeliapsants","","2024-07-30 02:00:37 UTC","2024-07-30 07:40:17 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/232619122","https://inaturalist-open-data.s3.amazonaws.com/photos/413294812/medium.jpeg",NA,NA,"false","Bar Harbor",44.3109436035,-68.1890945435,NA,NA,NA,NA,NA,"","","false","","","rugosa rose","Rosa rugosa","rugosa rose","Plantae",83653,NA,NA,NA,"invasive/pest/disease"
232614720,"2024-07-29 13:59:03","2024-07-29","2024-07-29 17:59:03 UTC","Eastern Time (US & Canada)",3479226,"rachaelbeaton","Rachael Beaton","2024-07-30 01:25:51 UTC","2024-07-30 02:55:39 UTC","research","","https://www.inaturalist.org/observations/232614720","https://static.inaturalist.org/photos/413285914/medium.jpeg",NA,NA,"false","Bar Harbor, ME 04609, USA",44.3109296,-68.1891356,NA,NA,NA,NA,NA,"","","false","gps","gps","bittersweet nightshade","Solanum dulcamara","bittersweet nightshade","Plantae",55620,NA,NA,NA,"invasive/pest/disease"
232576704,"2024-07-29 08:10:18","2024-07-29","2024-07-29 12:10:18 UTC","Eastern Time (US & Canada)",256926,"cvschmitt","Catherine Schmitt","2024-07-29 21:26:10 UTC","2024-07-30 12:41:14 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/232576704","https://inaturalist-open-data.s3.amazonaws.com/photos/413213407/medium.jpeg",NA,NA,"false","8P7R+6M Cobblestone Bridge, Mt Desert, ME 04675, USA",44.3109759231,-68.260670118,347,NA,NA,NA,347,"","","false","gps","gps","Beech Leaf Disease","Litylenchus crenatae","beech leaf disease","Animalia",1103716,NA,NA,NA,"invasive/pest/disease"
232538833,"2024-07-29 10:02:21-04:00","2024-07-29","2024-07-29 14:02:21 UTC","Eastern Time (US & Canada)",91327,"pinesnake","","2024-07-29 18:13:29 UTC","2024-07-29 19:03:37 UTC","research","","https://www.inaturalist.org/observations/232538833","https://static.inaturalist.org/photos/413141279/medium.jpeg",NA,NA,"false","Acadia National Park, Bar Harbor, ME, US",44.337375,-68.0622945,15,NA,NA,NA,15,"","","false","","","Browntail Moth","Euproctis chrysorrhoea","brown-tail moth","Insecta",337520,NA,NA,NA,"invasive/pest/disease"
233615606,"2024-08-03 16:20:18-04:00","2024-08-03","2024-08-03 20:20:18 UTC","Eastern Time (US & Canada)",8400403,"sophieryann","","2024-08-04 01:14:54 UTC","2024-08-04 03:58:49 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/233615606","https://inaturalist-open-data.s3.amazonaws.com/photos/415195233/medium.jpeg",NA,"","false","Acadia National Park, Bar Harbor, ME, US",44.3364333333,-68.0618055,4,NA,NA,NA,4,"","open","false","","","Monarch","Danaus plexippus","monarch","Insecta",48662,NA,NA,NA,"rare native"
233613398,"2024-08-03 16:20:07-04:00","2024-08-03","2024-08-03 20:20:07 UTC","Eastern Time (US & Canada)",8400402,"charlottehull","","2024-08-04 00:59:56 UTC","2024-08-04 03:59:04 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/233613398","https://inaturalist-open-data.s3.amazonaws.com/photos/415190851/medium.jpeg",NA,"","false","Acadia National Park, Bar Harbor, ME, US",44.3403992957,-68.0604320399,3350,NA,NA,NA,3350,"","open","false","","","Monarch","Danaus plexippus","monarch","Insecta",48662,NA,NA,NA,"rare native"
233610844,"2024-08-03 16:19:56-04:00","2024-08-03","2024-08-03 20:19:56 UTC","Eastern Time (US & Canada)",8400665,"landon567","","2024-08-04 00:43:56 UTC","2024-08-04 20:32:27 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/233610844","https://inaturalist-open-data.s3.amazonaws.com/photos/415185722/medium.jpeg",NA,"","false","Acadia National Park, Bar Harbor, ME, US",44.3364116667,-68.0617916667,4,NA,NA,NA,4,"","open","false","","","Monarch","Danaus plexippus","monarch","Insecta",48662,NA,NA,NA,"rare native"
233610731,"2024-08-03 16:11:54-04:00","2024-08-03","2024-08-03 20:11:54 UTC","Eastern Time (US & Canada)",8400665,"landon567","","2024-08-04 00:43:31 UTC","2024-08-04 04:00:01 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/233610731","https://inaturalist-open-data.s3.amazonaws.com/photos/415185577/medium.jpeg",NA,"","false","Acadia National Park, Bar Harbor, ME, US",44.3363533333,-68.061775,3,NA,NA,NA,3,"","open","false","","","Monarch","Danaus plexippus","monarch","Insecta",48662,NA,NA,NA,"rare native"
233610201,"2024-08-03 16:11:21-04:00","2024-08-03","2024-08-03 20:11:21 UTC","Eastern Time (US & Canada)",8402188,"maddyjackson","","2024-08-04 00:40:19 UTC","2024-08-04 04:00:24 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/233610201","https://inaturalist-open-data.s3.amazonaws.com/photos/415184430/medium.jpeg",NA,"","false","Acadia National Park, Bar Harbor, ME, US",44.3363383333,-68.0618055,3,NA,NA,NA,3,"","open","false","","","Monarch","Danaus plexippus","monarch","Insecta",48662,NA,NA,NA,"rare native"
233610064,"2024-08-03 16:20:29-04:00","2024-08-03","2024-08-03 20:20:29 UTC","Eastern Time (US & Canada)",8402188,"maddyjackson","","2024-08-04 00:39:33 UTC","2024-08-04 04:00:43 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/233610064","https://inaturalist-open-data.s3.amazonaws.com/photos/415184135/medium.jpeg",NA,"","false","Acadia National Park, Bar Harbor, ME, US",44.3364533333,-68.0617971667,4,NA,NA,NA,4,"","open","false","","","Monarch","Danaus plexippus","monarch","Insecta",48662,NA,NA,NA,"rare native"
233215754,"2024-08-01 18:29:33","2024-08-01","2024-08-01 22:29:33 UTC","Eastern Time (US & Canada)",311187,"wesgapp","Wes Gapp","2024-08-02 03:17:29 UTC","2024-08-03 11:51:59 UTC","research","CC-BY","https://www.inaturalist.org/observations/233215754","https://inaturalist-open-data.s3.amazonaws.com/photos/414443493/medium.jpeg",NA,"","false","Southwest Harbor, ME 04679, USA",44.2270011,-68.3209624997,NA,NA,NA,NA,NA,"","open","false","gps","gps","Eastern Skunk Cabbage","Symplocarpus foetidus","eastern skunk cabbage","Plantae",48961,NA,NA,NA,"rare native"
233202723,"2024-08-01 08:44:18","2024-08-01","2024-08-01 12:44:18 UTC","Eastern Time (US & Canada)",256926,"cvschmitt","Catherine Schmitt","2024-08-02 01:33:35 UTC","2024-08-02 16:19:03 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/233202723","https://inaturalist-open-data.s3.amazonaws.com/photos/414417594/medium.jpeg",NA,"","false","Mt Desert, ME 04660, USA",44.3412193997,-68.2731349,NA,NA,NA,NA,NA,"","","false","gps","gps","Wood Lily","Lilium philadelphicum","wood lily","Plantae",61253,NA,NA,NA,"rare native"
233796613,"2024-07-29 14:27:02-04:00","2024-07-29","2024-07-29 18:27:02 UTC","Eastern Time (US & Canada)",1928743,"liam_pentangelo","Liam Pentangelo","2024-08-04 20:27:47 UTC","2024-08-05 10:25:54 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/233796613","https://inaturalist-open-data.s3.amazonaws.com/photos/415539906/medium.jpeg",NA,"","false","Acadia National Park, Bar Harbor, ME, US",44.3902666667,-68.250795,4,NA,NA,NA,4,"","","false","","","pinesap","Monotropa hypopitys","pinesap","Plantae",59986,NA,NA,NA,"rare native"
233795548,"2024-07-29 14:17:36-04:00","2024-07-29","2024-07-29 18:17:36 UTC","Eastern Time (US & Canada)",1928743,"liam_pentangelo","Liam Pentangelo","2024-08-04 20:23:17 UTC","2024-08-05 10:27:11 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/233795548","https://inaturalist-open-data.s3.amazonaws.com/photos/415537505/medium.jpeg",NA,"","false","Acadia National Park, Bar Harbor, ME, US",44.3902583333,-68.250825,4,NA,NA,NA,4,"","","false","","","pinesap","Monotropa hypopitys","pinesap","Plantae",59986,NA,NA,NA,"rare native"
233795431,"2024-07-29 14:17:10-04:00","2024-07-29","2024-07-29 18:17:10 UTC","Eastern Time (US & Canada)",1928743,"liam_pentangelo","Liam Pentangelo","2024-08-04 20:22:43 UTC","2024-08-05 10:26:22 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/233795431","https://inaturalist-open-data.s3.amazonaws.com/photos/415537271/medium.jpeg",NA,"","false","Acadia National Park, Bar Harbor, ME, US",44.3902283333,-68.2508466667,4,NA,NA,NA,4,"","","false","","","pinesap","Monotropa hypopitys","pinesap","Plantae",59986,NA,NA,NA,"rare native"
233089462,"2024-07-31 11:32:59-04:00","2024-07-31","2024-07-31 15:32:59 UTC","Eastern Time (US & Canada)",5959327,"snakesticks_kp","","2024-08-01 13:59:40 UTC","2024-08-01 22:58:04 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/233089462","https://inaturalist-open-data.s3.amazonaws.com/photos/414198899/medium.jpeg",NA,"","false","Acadia National Park, Bar Harbor, ME, US",44.3542410617,-68.2102277397,915,NA,NA,NA,915,"","","false","","","pinesap","Monotropa hypopitys","pinesap","Plantae",59986,NA,NA,NA,"rare native"
232964974,"Wed Jul 31 2024 09:27:38 GMT -0400 (EDT)","2024-07-31","2024-07-31 13:27:38 UTC","Eastern Time (US & Canada)",5941980,"noeliapsants","","2024-07-31 20:25:59 UTC","2024-07-31 21:00:29 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/232964974","https://inaturalist-open-data.s3.amazonaws.com/photos/413959817/medium.jpeg","",NA,"false","Bar Harbor",44.355670929,-68.2163238525,NA,NA,NA,NA,NA,"","","false","","","pinesap","Monotropa hypopitys","pinesap","Plantae",59986,NA,NA,NA,"rare native"
232925368,"2024-07-30 17:43:15","2024-07-30","2024-07-30 21:43:15 UTC","Eastern Time (US & Canada)",8395610,"sicadah","dah","2024-07-31 16:40:24 UTC","2024-07-31 19:50:40 UTC","research","","https://www.inaturalist.org/observations/232925368","https://static.inaturalist.org/photos/413882707/medium.jpeg","",NA,"false","Hancock County, US-ME, US",44.2672338713,-68.3539481565,NA,NA,NA,NA,27348,"","obscured","true","gps","gps","downy rattlesnake plantain","Goodyera pubescens","downy rattlesnake plantain","Plantae",62406,NA,NA,NA,"rare native"
232677161,"2024-07-30 08:02:38","2024-07-30","2024-07-30 12:02:38 UTC","Eastern Time (US & Canada)",2434143,"phersjm","","2024-07-30 12:03:09 UTC","2024-07-30 12:29:54 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/232677161","https://inaturalist-open-data.s3.amazonaws.com/photos/413412199/medium.jpeg",NA,NA,"false","Mt Desert, ME 04660, USA",44.3279379932,-68.2201568407,4,NA,NA,NA,4,"","","false","","","pinesap","Monotropa hypopitys","pinesap","Plantae",59986,NA,NA,NA,"rare native"
235255030,"2024-08-11 12:26:56-04:00","2024-08-11","2024-08-11 16:26:56 UTC","Eastern Time (US & Canada)",1078386,"eetucek","","2024-08-12 02:00:23 UTC","2024-08-12 06:28:26 UTC","research","","https://www.inaturalist.org/observations/235255030","https://static.inaturalist.org/photos/418356330/medium.jpeg",NA,NA,"false","Acadia National Park, Bar Harbor, ME, US",44.3367116729,-68.0627888333,20,NA,NA,NA,20,"","","false","","","Broad-leaved helleborine","Epipactis helleborine","broad-leaved helleborine","Plantae",50717,NA,NA,NA,"invasive/pest/disease"
235082580,"2024-08-10 11:18:12-04:00","2024-08-10","2024-08-10 15:18:12 UTC","Eastern Time (US & Canada)",1013209,"riverahlquist","River Ahlquist","2024-08-11 11:47:47 UTC","2024-08-11 12:15:28 UTC","research","","https://www.inaturalist.org/observations/235082580","https://static.inaturalist.org/photos/418024676/medium.jpeg",NA,NA,"false","Acadia National Park, Mount Desert, ME, US",44.3194166667,-68.3169116667,4,NA,NA,NA,4,"","","false","","","common heather","Calluna vulgaris","common heather","Plantae",119450,NA,NA,NA,"invasive/pest/disease"
235020255,"2024-08-09 12:15:53","2024-08-09","2024-08-09 16:15:53 UTC","Eastern Time (US & Canada)",2610444,"bekmarkel","Bek Markel","2024-08-11 02:30:25 UTC","2024-08-11 06:06:04 UTC","research","","https://www.inaturalist.org/observations/235020255","https://static.inaturalist.org/photos/417903425/medium.jpeg",NA,NA,"false","Bar Harbor, ME 04609, USA",44.3288638889,-68.1841638889,NA,NA,NA,NA,NA,"","","false","gps","gps","rugosa rose","Rosa rugosa","rugosa rose","Plantae",83653,NA,NA,NA,"invasive/pest/disease"
234983924,"2024-08-10 12:39:56-04:00","2024-08-10","2024-08-10 16:39:56 UTC","Eastern Time (US & Canada)",8330788,"zoe_ren","Zoe Ren","2024-08-10 22:35:13 UTC","2024-08-11 06:07:04 UTC","research","","https://www.inaturalist.org/observations/234983924","https://static.inaturalist.org/photos/417830449/medium.jpeg",NA,NA,"false","Acadia National Park, Bar Harbor, ME, US",44.3248533333,-68.18663,53,NA,NA,NA,53,"","","false","","","rugosa rose","Rosa rugosa","rugosa rose","Plantae",83653,NA,NA,NA,"invasive/pest/disease"
234209430,"2024-08-06 11:58:08-04:00","2024-08-06","2024-08-06 15:58:08 UTC","Eastern Time (US & Canada)",6461526,"gnicodemi","Gloria Nicodemi","2024-08-06 20:14:03 UTC","2024-08-10 17:08:45 UTC","research","","https://www.inaturalist.org/observations/234209430","https://static.inaturalist.org/photos/416325073/medium.jpeg",NA,"","false","Acadia National Park, Bar Harbor, ME, US",44.3647783333,-68.2115033333,5,NA,NA,NA,5,"","open","false","","","alder buckthorn","Frangula alnus","alder buckthorn","Plantae",55972,NA,NA,NA,"invasive/pest/disease"
235150538,"2024-08-10 10:35:15-04:00","2024-08-10","2024-08-10 14:35:15 UTC","Eastern Time (US & Canada)",1013209,"riverahlquist","River Ahlquist","2024-08-11 17:26:25 UTC","2024-08-11 23:58:58 UTC","research","","https://www.inaturalist.org/observations/235150538","https://static.inaturalist.org/photos/418151773/medium.jpeg",NA,NA,"false","Acadia National Park, Mount Desert, ME, US",44.3234216667,-68.3214333333,4,NA,NA,NA,4,"","","false","","","pinesap","Monotropa hypopitys","pinesap","Plantae",59986,NA,NA,NA,"rare native"
234998558,"2024-08-10 18:14:02","2024-08-10","2024-08-10 22:14:02 UTC","Eastern Time (US & Canada)",8289523,"milkfat","milk","2024-08-11 00:07:30 UTC","2024-08-11 00:10:37 UTC","research","","https://www.inaturalist.org/observations/234998558","https://static.inaturalist.org/photos/417862020/medium.jpeg",NA,NA,"false","Mt Desert, ME 04660, USA",44.33111161,-68.22169134,6,NA,NA,NA,6,"","","false","","","pinesap","Monotropa hypopitys","pinesap","Plantae",59986,NA,NA,NA,"rare native"
234555813,"2024-08-07 15:39:45","2024-08-07","2024-08-07 19:39:45 UTC","Eastern Time (US & Canada)",673442,"scottduncan","","2024-08-08 18:06:28 UTC","2024-08-08 20:32:40 UTC","research","CC-BY-NC","https://www.inaturalist.org/observations/234555813","https://inaturalist-open-data.s3.amazonaws.com/photos/416999826/medium.jpeg",NA,NA,"false","Mt Desert, ME 04675, USA",44.3204168389,-68.2535019,NA,NA,NA,NA,NA,"","open","false","gps","gps","Monarch","Danaus plexippus","monarch","Insecta",48662,NA,NA,NA,"rare native"
